Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Counties
2021,AK,Alaska,Kenai Peninsula,02122,02122000600,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,8.5,,,7.3,9.8,7100,POINT (-151.1975706 60.56135055),02122000600,HLTHOUT,DIABETES,CrdPrv,Diabetes,110
2021,AK,Alaska,Matanuska-Susitna,02170,02170001100,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,17.3,,,14.4,20.6,5364,POINT (-149.2365858 61.57328004),02170001100,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1707
2021,AK,Alaska,Anchorage,02020,02020001300,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,6.9,,,5.8,8.1,3059,POINT (-149.9362474 61.20007422),02020001300,HLTHOUT,DIABETES,CrdPrv,Diabetes,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000501,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,19.1,,,16.4,22.2,1716,POINT (-149.8756292 61.49385765),02170000501,HLTHSTAT,GHLTH,CrdPrv,General Health,1707
2020,AK,Alaska,Anchorage,02020,02020002602,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,77.4,,,75.3,79.4,5805,POINT (-149.8195626 61.15930344),02020002602,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,1669
2021,AK,Alaska,Anchorage,02020,02020000203,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.8,,,1.5,2.0,10549,POINT (-149.5040654 61.3101556),02020000203,HLTHOUT,STROKE,CrdPrv,Stroke,1669
2021,AK,Alaska,Anchorage,02020,02020001701,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,11.1,,,9.4,12.9,6843,POINT (-149.7633636 61.18807195),02020001701,HLTHSTAT,GHLTH,CrdPrv,General Health,1669
2020,AK,Alaska,Bethel,02050,02050000300,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,40.8,,,38.7,43.1,1450,POINT (-156.8099559 61.47802052),02050000300,PREVENT,DENTAL,CrdPrv,Dental Visit,108
2020,AK,Alaska,Anchorage,02020,02020000902,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,16.2,,,12.2,20.9,3141,POINT (-149.8525253 61.20439058),02020000902,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001100,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,3.6,,,3.0,4.2,3089,POINT (-151.1209828 59.8269229),02122001100,DISABLT,SELFCARE,CrdPrv,Self-care Disability,110
2021,AK,Alaska,Anchorage,02020,02020000202,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,5.3,,,4.7,6.1,5947,POINT (-149.538294 61.32857978),02020000202,DISABLT,HEARING,CrdPrv,Hearing Disability,1669
2020,AK,Alaska,Fairbanks North Star,02090,02090001500,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,35.4,,,28.9,42.5,10052,POINT (-147.2453956 64.77481159),02090001500,PREVENT,COREM,CrdPrv,Core preventive services for older men,1673
2021,AK,Alaska,Anchorage,02020,02020001300,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,17.0,,,14.6,19.4,3059,POINT (-149.9362474 61.20007422),02020001300,RISKBEH,BINGE,CrdPrv,Binge Drinking,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000603,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,23.4,,,20.5,26.8,6131,POINT (-149.6660929 61.52504475),02170000603,HLTHOUT,DEPRESSION,CrdPrv,Depression,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170000102,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,,,6.6,7.9,2181,POINT (-148.8662208 62.38283188),02170000102,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1707
2021,AK,Alaska,Bethel,02050,02050000200,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,68.9,,,64.6,73.0,6080,POINT (-161.8844304 60.81281406),02050000200,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,108
2021,AK,Alaska,Fairbanks North Star,02090,02090000700,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,12.3,,,10.4,14.2,4142,POINT (-147.8023698 64.83234506),02090000700,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1673
2021,AK,Alaska,Valdez-Cordova,02261,02261000200,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,34.2,,,29.7,38.9,2264,POINT (-144.5068757 60.64011075),02261000200,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,1
2021,AK,Alaska,Matanuska-Susitna,02170,02170001001,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,64.9,,,61.1,68.6,3458,POINT (-149.3243579 61.62790905),02170001001,PREVENT,BPMED,CrdPrv,Taking BP Medication,1707
2021,AK,Alaska,Anchorage,02020,02020001400,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,75.0,,,71.6,78.1,5224,POINT (-149.8914763 61.19947951),02020001400,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1669
2021,AK,Alaska,Yukon-Koyukuk,02290,02290000200,BRFSS,Disability,Hearing disability among adults aged >=18 years,%,Crude prevalence,10.0,,,9.0,11.2,1461,POINT (-150.8752853 66.04531435),02290000200,DISABLT,HEARING,CrdPrv,Hearing Disability,4
2021,AK,Alaska,Anchorage,02020,02020002702,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.1,,,6.4,9.9,9670,POINT (-149.8763347 61.09933756),02020002702,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2020,AK,Alaska,Fairbanks North Star,02090,02090000100,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,24.3,,,19.6,28.6,1709,POINT (-147.7176376 64.84043994),02090000100,PREVENT,COREW,CrdPrv,Core preventive services for older women,1673
2021,AK,Alaska,Kenai Peninsula,02122,02122000800,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,15.1,,,13.3,17.0,3724,POINT (-151.4627663 59.94353019),02122000800,HLTHSTAT,MHLTH,CrdPrv,Mental Health,110
2020,AK,Alaska,Anchorage,02020,02020001200,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,83.2,,,80.4,85.4,3718,POINT (-149.9053681 61.20995594),02020001200,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,1669
2020,AK,Alaska,Anchorage,02020,02020000801,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,28.1,,,24.5,31.6,7323,POINT (-149.7926963 61.21672315),02020000801,PREVENT,COREW,CrdPrv,Core preventive services for older women,1669
2021,AK,Alaska,Kenai Peninsula,02122,02122001000,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.7,,,12.6,16.9,4027,POINT (-151.5165901 59.64707584),02122001000,HLTHSTAT,MHLTH,CrdPrv,Mental Health,110
2021,AK,Alaska,Northwest Arctic,02188,02188000100,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.7,,,6.9,8.5,4322,POINT (-159.6909713 67.06465498),02188000100,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,116
2021,AK,Alaska,Kenai Peninsula,02122,02122000100,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,23.4,,,20.7,26.4,373,POINT (-152.9950057 60.34699249),02122000100,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,110
2021,AK,Alaska,Anchorage,02020,02020002202,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,,,4.5,5.5,2960,POINT (-149.9376317 61.18864109),02020002202,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),1669
2021,AK,Alaska,Kodiak Island,02150,02150000500,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,17.0,,,13.9,20.3,1301,POINT (-152.5488118 57.75069269),02150000500,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,112
2020,AK,Alaska,Juneau,02110,02110000600,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,72.0,,,68.5,75.2,5474,POINT (-134.5401735 58.18417526),02110000600,PREVENT,MAMMOUSE,CrdPrv,Mammography,1675
2021,AK,Alaska,Anchorage,02020,02020000500,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,5.1,,,4.5,5.8,1988,POINT (-149.8791287 61.22965562),02020000500,DISABLT,VISION,CrdPrv,Vision Disability,1669
2021,AK,Alaska,Anchorage,02020,02020002502,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,18.6,,,16.4,21.0,5236,POINT (-149.8716479 61.15911612),02020002502,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,1669
2021,AK,Alaska,Matanuska-Susitna,02170,02170000501,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.1,,,8.9,11.4,1716,POINT (-149.8756292 61.49385765),02170000501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1707
2021,AK,Alaska,Anchorage,02020,02020001200,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,65.9,,,62.2,69.3,3718,POINT (-149.9053681 61.20995594),02020001200,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1669
2020,AK,Alaska,Anchorage,02020,02020000400,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,69.7,,,65.7,73.4,5937,POINT (-149.8048699 61.26463355),02020000400,PREVENT,MAMMOUSE,CrdPrv,Mammography,1669
2021,AK,Alaska,Fairbanks North Star,02090,02090000100,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,73.9,,,70.8,76.9,1709,POINT (-147.7176376 64.84043994),02090000100,PREVENT,BPMED,CrdPrv,Taking BP Medication,1673
2021,AK,Alaska,Matanuska-Susitna,02170,02170000501,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,8.6,,,7.4,10.0,1716,POINT (-149.8756292 61.49385765),02170000501,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,1707
2021,AK,Alaska,Matanuska-Susitna,02170,02170000705,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,17.4,,,15.2,19.9,3750,POINT (-149.4513375 61.60670946),02170000705,HLTHSTAT,MHLTH,CrdPrv,Mental Health,1707
2021,AK,Alaska,Anchorage,02020,02020000701,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,11.2,,,9.9,12.7,5949,POINT (-149.7672573 61.21714935),02020000701,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1669
2021,AK,Alaska,Ketchikan Gateway,02130,02130000400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,,,2.4,2.9,2268,POINT (-131.5434546 55.34056032),02130000400,HLTHOUT,STROKE,CrdPrv,Stroke,111
2021,AK,Alaska,Anchorage,02020,02020002823,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,8.8,,,7.4,10.6,5217,POINT (-149.6984273 61.06180111),02020002823,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1669
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198940100,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.6,,,15.2,22.4,1460,POINT (-131.4934467 55.13000016),02198940100,RISKBEH,BINGE,CrdPrv,Binge Drinking,1708
2021,AK,Alaska,Juneau,02110,02110000300,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,2.2,,,2.0,2.4,5483,POINT (-134.556445 58.37932313),02110000300,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,1675
2021,AK,Alaska,Anchorage,02020,02020001802,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,4.9,,,4.2,5.7,5537,POINT (-149.8231415 61.1753575),02020001802,HLTHOUT,COPD,CrdPrv,COPD,1669
2021,AK,Alaska,Anchorage,02020,02020001801,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.2,,,9.0,13.9,4907,POINT (-149.8482811 61.17387714),02020001801,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Nome,02180,02180000100,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,30.3,,,26.4,34.1,5725,POINT (-163.9147742 64.90626191),02180000100,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,114
2021,AK,Alaska,Fairbanks North Star,02090,02090000500,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,15.4,,,13.1,17.9,2371,POINT (-147.7362844 64.85129741),02090000500,DISABLT,COGNITION,CrdPrv,Cognitive Disability,1673
2020,AK,Alaska,Kenai Peninsula,02122,02122001200,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,16.4,,,13.6,19.5,966,POINT (-151.268306 59.42412393),02122001200,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,110
2021,AK,Alaska,Anchorage,02020,02020000500,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,5.5,,,4.7,6.4,1988,POINT (-149.8791287 61.22965562),02020000500,HLTHOUT,COPD,CrdPrv,COPD,1669
2021,AK,Alaska,Denali,02068,02068000100,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.6,,,15.2,22.3,1826,POINT (-150.0093571 63.67329557),02068000100,RISKBEH,BINGE,CrdPrv,Binge Drinking,1671
2021,AK,Alaska,Matanuska-Susitna,02170,02170001202,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,60.4,,,56.4,64.4,4664,POINT (-149.1622562 61.58769182),02170001202,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1707
2020,AK,Alaska,Matanuska-Susitna,02170,02170000604,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,25.0,,,19.8,30.8,4734,POINT (-150.0234687 61.36071155),02170000604,PREVENT,COREW,CrdPrv,Core preventive services for older women,1707
2020,AK,Alaska,Bethel,02050,02050000300,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,72.3,,,70.8,73.7,1450,POINT (-156.8099559 61.47802052),02050000300,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,108
2021,AK,Alaska,Anchorage,02020,02020002000,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,71.3,,,67.6,74.6,3748,POINT (-149.9055356 61.18803464),02020002000,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,1669
2021,AK,Alaska,Sitka,02220,02220000200,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,4.3,,,3.7,4.9,5335,POINT (-135.3279218 57.06559894),02220000200,DISABLT,VISION,CrdPrv,Vision Disability,118
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198000200,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,14.2,,,12.3,16.2,2327,POINT (-132.9980973 55.50330735),02198000200,DISABLT,MOBILITY,CrdPrv,Mobility Disability,1708
2021,AK,Alaska,Anchorage,02020,02020000102,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,,,8.4,10.7,5259,POINT (-149.369977 61.33371763),02020000102,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,1669
2021,AK,Alaska,Dillingham,02070,02070000200,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,8.5,,,7.3,9.8,2381,POINT (-158.6521544 59.05170853),02070000200,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,1672
2021,AK,Alaska,Kenai Peninsula,02122,02122000500,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,18.0,,,15.1,20.9,6263,POINT (-151.0417414 60.5167027),02122000500,RISKBEH,CSMOKING,CrdPrv,Current Smoking,110
2021,AK,Alaska,Anchorage,02020,02020000701,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,59.8,,,55.7,63.6,5949,POINT (-149.7672573 61.21714935),02020000701,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1669
2021,AK,Alaska,Hoonah-Angoon,02105,02105000300,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,27.0,,,22.5,31.4,2055,POINT (-135.3243034 58.19399729),02105000300,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,
2020,AK,Alaska,Anchorage,02020,02020001802,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,68.7,,,66.4,70.9,5537,POINT (-149.8231415 61.1753575),02020001802,PREVENT,MAMMOUSE,CrdPrv,Mammography,1669
2020,AK,Alaska,Bethel,02050,02050000100,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,15.4,,,14.4,16.7,9483,POINT (-162.3996469 60.42060844),02050000100,PREVENT,COREW,CrdPrv,Core preventive services for older women,108
2021,AK,Alaska,Anchorage,02020,02020002000,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,14.9,,,12.4,17.8,3748,POINT (-149.9055356 61.18803464),02020002000,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Anchorage,02020,02020001701,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,12.9,,,10.2,15.6,6843,POINT (-149.7633636 61.18807195),02020001701,RISKBEH,CSMOKING,CrdPrv,Current Smoking,1669
2021,AK,Alaska,Aleutians West,02016,02016000200,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,25.6,,,22.0,29.9,4376,POINT (-166.8656471 53.67251682),02016000200,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,1668
2021,AK,Alaska,Southeast Fairbanks,02240,02240000100,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,21.0,,,18.3,23.8,2219,POINT (-142.3775196 63.85669279),02240000100,HLTHSTAT,GHLTH,CrdPrv,General Health,983
2021,AK,Alaska,Southeast Fairbanks,02240,02240000400,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,18.2,,,15.2,21.4,4810,POINT (-145.4209655 63.93183833),02240000400,HLTHOUT,DEPRESSION,CrdPrv,Depression,983
2021,AK,Alaska,Fairbanks North Star,02090,02090001600,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,59.2,,,55.0,63.2,4836,POINT (-147.354812 64.75303004),02090001600,PREVENT,CHECKUP,CrdPrv,Annual Checkup,1673
2021,AK,Alaska,Matanuska-Susitna,02170,02170000502,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,18.0,,,15.5,20.6,1896,POINT (-150.2607673 61.47384162),02170000502,RISKBEH,BINGE,CrdPrv,Binge Drinking,1707
2021,AK,Alaska,Anchorage,02020,02020002601,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,11.1,,,9.0,13.6,4784,POINT (-149.8453729 61.15177005),02020002601,PREVENT,ACCESS2,CrdPrv,Health Insurance,1669
2021,AK,Alaska,Anchorage,02020,02020002301,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,2.9,,,2.5,3.4,7088,POINT (-150.0707518 61.16177023),02020002301,DISABLT,VISION,CrdPrv,Vision Disability,
2021,AK,Alaska,Bethel,02050,02050000300,BRFSS,Disability,Self-care disability among adults aged >=18 years,%,Crude prevalence,7.7,,,7.0,8.5,1450,POINT (-156.8099559 61.47802052),02050000300,DISABLT,SELFCARE,CrdPrv,Self-care Disability,108
2021,AK,Alaska,Prince of Wales-Hyder,02198,02198940100,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.4,,,3.9,4.9,1460,POINT (-131.4934467 55.13000016),02198940100,HLTHOUT,STROKE,CrdPrv,Stroke,1708
2021,AK,Alaska,Skagway,02230,02230000100,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,10.7,,,9.0,12.5,968,POINT (-135.3332722 59.56373857),02230000100,HLTHSTAT,PHLTH,CrdPrv,Physical Health,1709
